time,open,high,low,close,volume
2026-07-21 08:00:00,4049.41,4050.19,4048.59,4049.74,73
2026-07-21 08:01:00,4049.75,4049.75,4048.29,4048.4,71
2026-07-21 08:02:00,4048.43,4048.95,4048.27,4048.7,63
2026-07-21 08:03:00,4048.66,4048.95,4048.26,4048.27,51
2026-07-21 08:04:00,4048.28,4048.95,4048.28,4048.55,55
2026-07-21 08:05:00,4048.39,4048.39,4047.52,4047.98,61
2026-07-21 08:06:00,4047.88,4048.02,4046.92,4047.18,77
2026-07-21 08:07:00,4047.15,4049.61,4046.23,4048.94,71
2026-07-21 08:08:00,4048.96,4049.59,4048.34,4048.37,68
2026-07-21 08:09:00,4048.34,4050.19,4048.29,4050.19,61
2026-07-21 08:10:00,4050.05,4050.25,4049.32,4049.36,65
2026-07-21 08:11:00,4049.34,4049.54,4048.2,4048.28,55
2026-07-21 08:12:00,4048.19,4049.85,4048.15,4049.63,62
2026-07-21 08:13:00,4049.58,4051.06,4049.34,4050.88,71
2026-07-21 08:14:00,4050.97,4051.57,4050.92,4051.3,78
2026-07-21 08:15:00,4051.2,4053.2,4050.51,4050.87,76
2026-07-21 08:16:00,4050.66,4050.86,4049.56,4049.61,63
2026-07-21 08:17:00,4049.4,4049.9,4048.82,4049.54,64
2026-07-21 08:18:00,4049.55,4050.11,4048.78,4050.02,57
2026-07-21 08:19:00,4050.07,4050.51,4049.67,4050.32,50
2026-07-21 08:20:00,4050.21,4050.23,4048.17,4048.17,68
2026-07-21 08:21:00,4048.3,4049.36,4047.9,4049.0,58
2026-07-21 08:22:00,4049.01,4049.21,4048.78,4048.95,57
2026-07-21 08:23:00,4048.97,4049.23,4048.62,4048.97,51
2026-07-21 08:24:00,4048.9,4051.18,4048.9,4050.91,70
2026-07-21 08:25:00,4050.86,4054.81,4050.83,4054.56,87
2026-07-21 08:26:00,4054.6,4056.14,4054.48,4055.07,74
2026-07-21 08:27:00,4055.19,4055.67,4053.2,4053.39,81
2026-07-21 08:28:00,4053.46,4054.32,4053.35,4053.41,72
2026-07-21 08:29:00,4053.43,4054.87,4053.43,4054.13,68
2026-07-21 08:30:00,4054.24,4057.7,4054.24,4057.4,112
2026-07-21 08:31:00,4057.14,4057.35,4056.32,4056.53,86
2026-07-21 08:32:00,4056.55,4057.59,4055.49,4057.05,86
2026-07-21 08:33:00,4057.04,4060.27,4057.04,4058.58,106
2026-07-21 08:34:00,4058.39,4059.64,4058.01,4059.48,78
2026-07-21 08:35:00,4059.44,4060.9,4059.16,4060.35,84
2026-07-21 08:36:00,4060.14,4061.5,4059.81,4061.11,81
2026-07-21 08:37:00,4061.14,4061.45,4058.78,4058.85,92
2026-07-21 08:38:00,4058.82,4059.71,4058.79,4059.35,74
2026-07-21 08:39:00,4059.38,4061.25,4059.35,4061.02,83
2026-07-21 08:40:00,4061.05,4063.65,4060.11,4063.25,101
2026-07-21 08:41:00,4063.23,4064.73,4063.09,4064.14,101
2026-07-21 08:42:00,4064.01,4065.74,4063.27,4064.06,92
2026-07-21 08:43:00,4064.14,4066.56,4063.81,4065.53,98
2026-07-21 08:44:00,4065.32,4066.33,4064.34,4065.98,94
2026-07-21 08:45:00,4066.0,4066.08,4063.95,4064.94,89
2026-07-21 08:46:00,4064.83,4067.71,4064.83,4067.49,101
2026-07-21 08:47:00,4067.58,4067.91,4064.8,4066.42,96
2026-07-21 08:48:00,4066.42,4067.21,4065.78,4066.7,94
2026-07-21 08:49:00,4066.7,4067.02,4065.21,4066.1,84
2026-07-21 08:50:00,4065.8,4066.66,4064.93,4065.5,95
2026-07-21 08:51:00,4065.4,4065.4,4063.11,4063.63,89
2026-07-21 08:52:00,4063.62,4064.11,4062.34,4063.73,94
2026-07-21 08:53:00,4063.59,4064.01,4063.0,4063.56,94
2026-07-21 08:54:00,4063.53,4063.78,4062.56,4062.89,89
2026-07-21 08:55:00,4062.98,4064.03,4062.56,4063.98,85
2026-07-21 08:56:00,4064.03,4064.79,4063.23,4063.6,80
2026-07-21 08:57:00,4063.55,4063.55,4062.45,4062.49,79
2026-07-21 08:58:00,4062.48,4062.89,4061.43,4062.14,86
2026-07-21 08:59:00,4062.19,4062.37,4061.29,4061.53,76
2026-07-21 09:00:00,4061.52,4064.32,4061.52,4063.93,92
2026-07-21 09:01:00,4063.92,4064.32,4063.26,4064.26,85
2026-07-21 09:02:00,4064.13,4065.6,4063.92,4065.08,94
2026-07-21 09:03:00,4065.05,4066.55,4064.8,4066.45,95
2026-07-21 09:04:00,4066.47,4066.58,4064.74,4065.25,89
2026-07-21 09:05:00,4065.28,4066.32,4064.16,4064.76,100
2026-07-21 09:06:00,4064.9,4065.23,4064.08,4064.63,88
2026-07-21 09:07:00,4064.67,4065.84,4064.36,4064.65,78
2026-07-21 09:08:00,4064.74,4066.24,4064.53,4066.17,76
2026-07-21 09:09:00,4066.08,4067.76,4065.98,4067.76,94
2026-07-21 09:10:00,4067.73,4068.26,4066.97,4067.66,93
2026-07-21 09:11:00,4067.51,4070.6,4066.82,4070.14,104
2026-07-21 09:12:00,4070.39,4070.85,4069.61,4069.97,91
2026-07-21 09:13:00,4069.95,4072.47,4069.5,4070.87,106
2026-07-21 09:14:00,4070.84,4071.98,4070.74,4071.35,89
2026-07-21 09:15:00,4071.42,4072.4,4070.71,4070.71,95
2026-07-21 09:16:00,4070.68,4072.73,4070.39,4071.13,102
2026-07-21 09:17:00,4071.09,4071.09,4068.88,4070.27,100
2026-07-21 09:18:00,4070.32,4070.88,4068.44,4070.06,99
2026-07-21 09:19:00,4070.03,4071.71,4070.03,4071.61,75
2026-07-21 09:20:00,4071.58,4072.75,4069.96,4070.11,92
2026-07-21 09:21:00,4070.01,4071.61,4069.91,4071.17,86
2026-07-21 09:22:00,4071.04,4073.53,4070.63,4072.52,85
2026-07-21 09:23:00,4072.38,4073.42,4072.06,4073.38,90
2026-07-21 09:24:00,4073.36,4074.47,4072.26,4073.54,90
2026-07-21 09:25:00,4073.62,4074.12,4072.99,4073.36,89
2026-07-21 09:26:00,4072.77,4072.99,4071.92,4072.19,92
2026-07-21 09:27:00,4072.24,4072.31,4071.21,4072.16,79
2026-07-21 09:28:00,4072.14,4072.55,4071.48,4071.65,88
2026-07-21 09:29:00,4071.64,4072.6,4071.64,4072.43,88
2026-07-21 09:30:00,4072.78,4073.29,4071.95,4072.64,94
2026-07-21 09:31:00,4072.71,4073.66,4072.23,4072.34,95
2026-07-21 09:32:00,4072.36,4074.65,4072.35,4074.1,88
2026-07-21 09:33:00,4074.1,4074.15,4072.47,4072.86,86
2026-07-21 09:34:00,4072.82,4073.13,4072.02,4072.59,98
2026-07-21 09:35:00,4072.55,4074.82,4072.55,4073.46,105
2026-07-21 09:36:00,4073.45,4076.06,4072.56,4074.25,92
2026-07-21 09:37:00,4074.24,4075.09,4073.82,4074.46,74
2026-07-21 09:38:00,4074.38,4074.74,4073.39,4074.36,90
2026-07-21 09:39:00,4074.38,4074.58,4073.54,4074.47,74
2026-07-21 09:40:00,4074.45,4075.44,4073.97,4074.01,74
2026-07-21 09:41:00,4073.96,4079.27,4073.95,4078.29,92
2026-07-21 09:42:00,4078.5,4080.57,4078.07,4078.07,102
2026-07-21 09:43:00,4078.17,4078.17,4077.01,4078.1,91
2026-07-21 09:44:00,4078.17,4078.53,4076.94,4077.1,91
2026-07-21 09:45:00,4077.2,4079.04,4077.2,4079.01,89
2026-07-21 09:46:00,4079.03,4079.24,4078.19,4079.24,77
2026-07-21 09:47:00,4079.24,4080.24,4078.6,4079.52,84
2026-07-21 09:48:00,4079.48,4082.82,4079.48,4081.89,97
2026-07-21 09:49:00,4081.96,4084.1,4081.96,4083.0,102
2026-07-21 09:50:00,4082.99,4083.38,4079.82,4079.84,83
2026-07-21 09:51:00,4079.97,4080.74,4079.58,4079.66,74
2026-07-21 09:52:00,4079.74,4080.94,4079.34,4080.63,87
2026-07-21 09:53:00,4080.67,4080.74,4079.9,4080.05,84
2026-07-21 09:54:00,4080.21,4080.88,4080.14,4080.23,83
2026-07-21 09:55:00,4080.24,4080.28,4079.15,4079.81,79
2026-07-21 09:56:00,4079.83,4080.68,4079.33,4080.25,76
2026-07-21 09:57:00,4080.31,4080.38,4079.12,4079.18,68
2026-07-21 09:58:00,4079.19,4079.53,4078.77,4079.22,83
2026-07-21 09:59:00,4079.06,4079.49,4078.67,4078.76,87
2026-07-21 10:00:00,4078.54,4080.1,4077.57,4077.7,92
2026-07-21 10:01:00,4077.75,4079.41,4077.74,4078.46,82
2026-07-21 10:02:00,4078.49,4079.01,4077.85,4078.37,77
2026-07-21 10:03:00,4078.38,4079.3,4078.03,4078.03,81
2026-07-21 10:04:00,4078.07,4078.11,4077.3,4077.57,72
2026-07-21 10:05:00,4077.52,4077.88,4076.13,4076.13,84
2026-07-21 10:06:00,4076.35,4077.85,4076.22,4077.4,82
2026-07-21 10:07:00,4077.42,4077.51,4076.7,4077.04,79
2026-07-21 10:08:00,4077.01,4077.8,4076.14,4076.25,78
2026-07-21 10:09:00,4076.26,4076.26,4074.74,4074.74,81
2026-07-21 10:10:00,4074.91,4075.38,4074.08,4074.46,77
2026-07-21 10:11:00,4074.51,4074.7,4072.53,4072.96,78
2026-07-21 10:12:00,4073.07,4073.47,4071.83,4071.89,88
2026-07-21 10:13:00,4071.9,4072.86,4071.9,4072.49,72
2026-07-21 10:14:00,4072.49,4073.1,4072.12,4072.12,76
2026-07-21 10:15:00,4072.18,4073.19,4071.08,4071.15,71
2026-07-21 10:16:00,4071.17,4072.41,4071.14,4072.41,78
2026-07-21 10:17:00,4072.12,4072.25,4071.75,4072.0,74
2026-07-21 10:18:00,4072.26,4073.1,4071.93,4071.93,69
2026-07-21 10:19:00,4071.85,4073.44,4071.85,4073.44,70
2026-07-21 10:20:00,4073.4,4073.4,4071.57,4071.62,66
2026-07-21 10:21:00,4071.66,4071.95,4071.13,4071.31,67
2026-07-21 10:22:00,4071.53,4072.57,4071.53,4071.96,62
2026-07-21 10:23:00,4071.99,4072.04,4070.73,4071.26,58
2026-07-21 10:24:00,4071.25,4071.81,4070.91,4070.91,63
2026-07-21 10:25:00,4070.66,4070.99,4070.02,4070.02,79
2026-07-21 10:26:00,4069.99,4070.16,4069.49,4069.93,64
2026-07-21 10:27:00,4069.8,4069.92,4068.39,4068.69,79
2026-07-21 10:28:00,4068.94,4070.24,4068.94,4070.24,80
2026-07-21 10:29:00,4070.27,4070.6,4069.62,4069.62,77
2026-07-21 10:30:00,4069.61,4069.62,4068.19,4068.19,77
2026-07-21 10:31:00,4068.14,4068.78,4067.73,4067.96,71
2026-07-21 10:32:00,4068.02,4070.62,4067.95,4070.62,82
2026-07-21 10:33:00,4070.66,4072.62,4070.66,4072.1,98
2026-07-21 10:34:00,4072.0,4073.74,4072.0,4073.36,72
2026-07-21 10:35:00,4073.34,4074.68,4073.33,4074.68,88
2026-07-21 10:36:00,4074.63,4075.34,4073.44,4073.89,79
2026-07-21 10:37:00,4074.21,4074.31,4072.87,4072.87,63
2026-07-21 10:38:00,4072.86,4073.82,4072.71,4073.79,71
2026-07-21 10:39:00,4073.85,4074.17,4073.08,4073.31,63
2026-07-21 10:40:00,4073.11,4073.77,4073.07,4073.2,69
2026-07-21 10:41:00,4073.23,4073.98,4072.25,4073.98,57
2026-07-21 10:42:00,4074.0,4074.0,4072.55,4072.93,72
2026-07-21 10:43:00,4072.92,4073.15,4072.09,4072.19,66
2026-07-21 10:44:00,4072.2,4072.33,4071.5,4071.52,42
2026-07-21 10:45:00,4071.63,4072.48,4071.25,4071.61,66
2026-07-21 10:46:00,4071.55,4071.85,4070.78,4070.78,71
2026-07-21 10:47:00,4070.79,4071.18,4070.29,4071.18,60
2026-07-21 10:48:00,4071.36,4071.97,4070.43,4071.96,65
2026-07-21 10:49:00,4071.82,4072.07,4071.34,4071.47,75
2026-07-21 10:50:00,4071.5,4072.08,4071.33,4071.85,71
2026-07-21 10:51:00,4071.86,4071.96,4071.07,4071.37,70
2026-07-21 10:52:00,4071.56,4071.65,4070.66,4071.12,69
2026-07-21 10:53:00,4071.14,4071.2,4070.59,4070.7,66
2026-07-21 10:54:00,4070.7,4072.0,4070.49,4070.6,75
2026-07-21 10:55:00,4070.52,4070.95,4069.92,4070.59,82
2026-07-21 10:56:00,4070.69,4071.42,4070.12,4071.3,78
2026-07-21 10:57:00,4071.29,4071.29,4069.93,4070.29,73
2026-07-21 10:58:00,4070.32,4070.79,4070.3,4070.79,68
2026-07-21 10:59:00,4070.82,4071.82,4070.66,4071.38,60
2026-07-21 11:00:00,4071.32,4072.52,4069.41,4069.62,92
2026-07-21 11:01:00,4069.67,4069.67,4068.16,4068.42,80
2026-07-21 11:02:00,4068.54,4069.92,4066.56,4067.27,95
2026-07-21 11:03:00,4067.4,4068.66,4066.69,4066.69,70
2026-07-21 11:04:00,4066.61,4067.58,4066.22,4066.37,89
2026-07-21 11:05:00,4066.53,4068.98,4066.2,4068.38,80
2026-07-21 11:06:00,4068.48,4069.64,4068.17,4069.64,78
2026-07-21 11:07:00,4069.66,4069.67,4066.92,4066.92,80
2026-07-21 11:08:00,4066.99,4068.27,4065.64,4066.48,78
2026-07-21 11:09:00,4066.49,4066.84,4066.0,4066.66,73
2026-07-21 11:10:00,4066.68,4067.28,4066.52,4067.28,55
2026-07-21 11:11:00,4067.36,4068.18,4065.94,4067.29,78
2026-07-21 11:12:00,4067.45,4067.63,4066.76,4067.23,67
2026-07-21 11:13:00,4067.33,4068.02,4067.15,4068.02,57
2026-07-21 11:14:00,4067.98,4068.54,4067.54,4068.05,70
2026-07-21 11:15:00,4068.07,4068.64,4067.37,4067.94,80
2026-07-21 11:16:00,4067.98,4068.18,4067.42,4067.83,71
2026-07-21 11:17:00,4067.83,4067.89,4066.76,4067.37,66
2026-07-21 11:18:00,4067.31,4067.48,4066.21,4066.43,75
2026-07-21 11:19:00,4066.37,4067.27,4066.28,4067.01,80
2026-07-21 11:20:00,4067.0,4067.08,4065.05,4065.12,78
2026-07-21 11:21:00,4065.11,4065.11,4064.52,4064.79,73
2026-07-21 11:22:00,4064.92,4065.11,4064.24,4064.4,68
2026-07-21 11:23:00,4064.42,4064.42,4063.34,4064.02,85
2026-07-21 11:24:00,4064.01,4064.01,4063.27,4063.93,81
2026-07-21 11:25:00,4064.09,4064.51,4063.44,4063.76,81
2026-07-21 11:26:00,4063.78,4064.13,4063.38,4063.4,67
2026-07-21 11:27:00,4063.5,4064.41,4063.14,4064.41,76
2026-07-21 11:28:00,4064.44,4064.78,4063.28,4063.64,74
2026-07-21 11:29:00,4063.57,4063.81,4063.14,4063.4,79
2026-07-21 11:30:00,4063.62,4064.06,4062.67,4063.45,94
2026-07-21 11:31:00,4063.74,4064.38,4063.5,4063.82,83
2026-07-21 11:32:00,4063.77,4065.14,4063.36,4064.69,67
2026-07-21 11:33:00,4064.67,4064.95,4063.89,4064.46,75
2026-07-21 11:34:00,4064.42,4064.43,4062.05,4062.75,66
2026-07-21 11:35:00,4062.74,4063.6,4062.13,4063.08,77
2026-07-21 11:36:00,4063.13,4063.13,4061.06,4061.08,80
2026-07-21 11:37:00,4061.14,4062.66,4061.14,4062.23,78
2026-07-21 11:38:00,4062.39,4062.44,4062.04,4062.38,60
2026-07-21 11:39:00,4062.42,4062.58,4061.76,4062.46,51
2026-07-21 11:40:00,4062.45,4063.81,4062.27,4063.58,53
2026-07-21 11:41:00,4063.63,4064.03,4063.56,4063.88,75
2026-07-21 11:42:00,4063.84,4063.86,4062.47,4062.47,72
2026-07-21 11:43:00,4062.49,4063.14,4062.45,4062.89,62
2026-07-21 11:44:00,4062.87,4062.93,4062.08,4062.25,69
2026-07-21 11:45:00,4062.27,4062.47,4060.99,4061.33,70
2026-07-21 11:46:00,4061.27,4061.27,4060.58,4060.77,74
2026-07-21 11:47:00,4060.76,4060.86,4060.25,4060.34,69
2026-07-21 11:48:00,4060.37,4060.67,4059.24,4059.93,78
2026-07-21 11:49:00,4059.92,4060.29,4059.76,4060.1,64
2026-07-21 11:50:00,4060.11,4060.49,4059.27,4059.57,83
2026-07-21 11:51:00,4059.62,4061.49,4059.22,4060.89,74
2026-07-21 11:52:00,4061.11,4063.47,4061.02,4062.76,80
2026-07-21 11:53:00,4062.74,4062.83,4061.91,4061.97,78
2026-07-21 11:54:00,4061.83,4062.07,4061.12,4061.23,62
2026-07-21 11:55:00,4061.21,4062.09,4060.29,4061.97,70
2026-07-21 11:56:00,4061.91,4062.83,4061.91,4062.54,55
2026-07-21 11:57:00,4062.52,4062.59,4061.25,4061.62,57
2026-07-21 11:58:00,4061.61,4062.84,4061.55,4062.35,54
2026-07-21 11:59:00,4062.38,4063.6,4062.38,4063.1,65
2026-07-21 12:00:00,4062.83,4064.16,4062.83,4063.28,76
2026-07-21 12:01:00,4063.16,4064.32,4063.09,4064.08,50
2026-07-21 12:02:00,4064.04,4065.34,4063.76,4065.23,60
2026-07-21 12:03:00,4065.24,4065.87,4064.63,4065.5,79
2026-07-21 12:04:00,4065.56,4066.66,4065.51,4066.15,79
2026-07-21 12:05:00,4066.11,4066.11,4064.3,4065.31,73
2026-07-21 12:06:00,4065.33,4066.2,4064.36,4064.68,72
2026-07-21 12:07:00,4064.84,4065.03,4063.85,4064.2,61
2026-07-21 12:08:00,4064.2,4066.36,4063.92,4066.14,73
2026-07-21 12:09:00,4066.04,4066.72,4065.68,4066.06,60
2026-07-21 12:10:00,4066.04,4066.32,4065.4,4065.4,60
2026-07-21 12:11:00,4065.32,4065.54,4065.15,4065.26,51
2026-07-21 12:12:00,4065.25,4065.68,4065.22,4065.29,44
2026-07-21 12:13:00,4065.28,4065.69,4065.03,4065.09,41
2026-07-21 12:14:00,4065.08,4065.47,4064.85,4065.23,47
2026-07-21 12:15:00,4065.24,4066.1,4064.88,4066.1,59
2026-07-21 12:16:00,4066.26,4066.74,4065.85,4066.08,62
2026-07-21 12:17:00,4066.12,4066.4,4064.92,4066.38,70
2026-07-21 12:18:00,4066.39,4066.48,4065.77,4065.92,68
2026-07-21 12:19:00,4065.95,4066.65,4065.62,4066.61,69
2026-07-21 12:20:00,4066.46,4067.96,4066.46,4066.81,74
2026-07-21 12:21:00,4066.79,4066.83,4065.22,4066.5,69
2026-07-21 12:22:00,4066.54,4067.59,4066.16,4067.28,66
2026-07-21 12:23:00,4067.27,4068.26,4066.7,4066.7,86
2026-07-21 12:24:00,4066.42,4067.01,4066.01,4067.01,64
2026-07-21 12:25:00,4067.03,4068.23,4066.98,4068.21,62
2026-07-21 12:26:00,4068.22,4068.31,4066.02,4066.02,76
2026-07-21 12:27:00,4066.03,4066.03,4064.44,4065.1,66
2026-07-21 12:28:00,4065.11,4065.14,4063.65,4063.76,62
2026-07-21 12:29:00,4063.78,4064.03,4062.55,4062.83,75
2026-07-21 12:30:00,4062.81,4065.52,4062.39,4062.78,96
2026-07-21 12:31:00,4062.76,4063.83,4061.89,4063.42,75
2026-07-21 12:32:00,4063.42,4063.81,4063.27,4063.6,65
2026-07-21 12:33:00,4063.47,4064.58,4062.66,4064.41,67
2026-07-21 12:34:00,4064.43,4064.73,4063.14,4063.14,63
2026-07-21 12:35:00,4063.13,4063.5,4062.73,4062.83,64
2026-07-21 12:36:00,4062.85,4062.93,4062.49,4062.62,62
2026-07-21 12:37:00,4062.93,4063.93,4062.05,4063.92,60
2026-07-21 12:38:00,4063.89,4064.07,4063.38,4063.39,64
2026-07-21 12:39:00,4063.38,4063.38,4061.85,4062.52,57
2026-07-21 12:40:00,4062.52,4062.91,4062.06,4062.42,49
2026-07-21 12:41:00,4062.44,4062.53,4061.77,4061.9,56
2026-07-21 12:42:00,4061.74,4061.98,4061.15,4061.42,65
2026-07-21 12:43:00,4061.24,4062.26,4061.19,4062.22,56
2026-07-21 12:44:00,4062.23,4062.79,4061.93,4062.46,62
2026-07-21 12:45:00,4062.49,4063.38,4062.18,4063.3,63
2026-07-21 12:46:00,4063.36,4065.43,4063.02,4064.68,60
2026-07-21 12:47:00,4064.36,4064.77,4064.03,4064.77,67
2026-07-21 12:48:00,4064.76,4066.22,4064.31,4066.22,66
2026-07-21 12:49:00,4066.26,4067.0,4066.12,4066.45,66
2026-07-21 12:50:00,4066.46,4066.46,4064.66,4064.78,75
2026-07-21 12:51:00,4064.81,4068.02,4064.55,4067.73,74
2026-07-21 12:52:00,4067.65,4068.21,4067.2,4068.06,80
2026-07-21 12:53:00,4068.03,4069.4,4067.99,4069.2,69
2026-07-21 12:54:00,4069.17,4069.67,4069.05,4069.05,69
2026-07-21 12:55:00,4069.09,4069.28,4068.1,4068.52,64
2026-07-21 12:56:00,4068.53,4069.23,4068.32,4068.89,70
2026-07-21 12:57:00,4068.86,4068.97,4066.99,4067.52,61
2026-07-21 12:58:00,4067.5,4068.19,4067.2,4068.1,73
2026-07-21 12:59:00,4068.15,4068.18,4065.92,4066.03,73
2026-07-21 13:00:00,4066.05,4067.25,4065.67,4065.94,75
2026-07-21 13:01:00,4065.98,4067.0,4065.98,4067.0,73
2026-07-21 13:02:00,4067.26,4068.16,4066.83,4067.82,74
2026-07-21 13:03:00,4067.82,4067.92,4066.23,4066.23,69
2026-07-21 13:04:00,4066.18,4066.18,4063.76,4064.09,78
2026-07-21 13:05:00,4064.13,4064.31,4063.68,4063.68,60
2026-07-21 13:06:00,4063.63,4063.82,4063.37,4063.41,63
2026-07-21 13:07:00,4063.43,4063.47,4062.95,4063.26,50
2026-07-21 13:08:00,4063.25,4063.41,4062.78,4062.84,73
2026-07-21 13:09:00,4062.85,4063.25,4061.64,4061.74,78
2026-07-21 13:10:00,4061.69,4064.82,4061.0,4064.54,105
2026-07-21 13:11:00,4064.76,4068.41,4064.34,4068.2,119
2026-07-21 13:12:00,4068.3,4068.3,4066.19,4066.42,99
2026-07-21 13:13:00,4066.37,4067.46,4066.32,4066.84,84
2026-07-21 13:14:00,4066.88,4067.33,4066.19,4066.31,84
2026-07-21 13:15:00,4066.39,4066.77,4065.05,4065.58,88
2026-07-21 13:16:00,4065.73,4067.31,4065.54,4066.67,80
2026-07-21 13:17:00,4066.65,4067.02,4066.19,4067.0,68
2026-07-21 13:18:00,4066.98,4068.23,4066.97,4067.85,74
2026-07-21 13:19:00,4067.89,4068.15,4067.46,4067.47,75
2026-07-21 13:20:00,4067.48,4067.83,4067.22,4067.75,82
2026-07-21 13:21:00,4067.78,4068.24,4067.15,4067.98,74
2026-07-21 13:22:00,4068.01,4068.44,4067.61,4067.7,91
2026-07-21 13:23:00,4067.69,4068.55,4067.49,4068.33,73
2026-07-21 13:24:00,4068.21,4069.17,4067.38,4067.47,68
2026-07-21 13:25:00,4067.46,4069.03,4067.25,4068.8,72
2026-07-21 13:26:00,4068.77,4069.29,4068.19,4068.9,75
2026-07-21 13:27:00,4068.92,4069.18,4067.69,4067.75,79
2026-07-21 13:28:00,4067.77,4068.15,4067.34,4067.66,68
2026-07-21 13:29:00,4067.59,4067.76,4066.37,4066.8,77
2026-07-21 13:30:00,4066.81,4067.72,4066.81,4067.41,74
2026-07-21 13:31:00,4067.4,4068.17,4067.4,4067.86,57
2026-07-21 13:32:00,4067.83,4067.84,4066.65,4067.82,70
2026-07-21 13:33:00,4067.84,4068.27,4067.17,4067.28,63
2026-07-21 13:34:00,4067.29,4068.43,4067.26,4068.29,56
2026-07-21 13:35:00,4068.27,4069.06,4068.11,4068.12,69
2026-07-21 13:36:00,4068.14,4069.94,4068.1,4069.42,76
2026-07-21 13:37:00,4069.41,4070.09,4068.76,4070.09,73
2026-07-21 13:38:00,4070.12,4070.19,4069.15,4069.16,68
2026-07-21 13:39:00,4069.15,4069.75,4068.67,4068.89,71
2026-07-21 13:40:00,4068.87,4068.87,4066.98,4067.65,72
2026-07-21 13:41:00,4067.64,4068.25,4067.42,4068.19,61
2026-07-21 13:42:00,4068.2,4068.39,4067.34,4067.4,68
2026-07-21 13:43:00,4067.42,4067.92,4067.42,4067.74,57
2026-07-21 13:44:00,4067.72,4067.9,4066.94,4067.14,49
2026-07-21 13:45:00,4067.15,4068.53,4066.99,4068.16,73
2026-07-21 13:46:00,4068.18,4068.43,4066.68,4066.68,76
2026-07-21 13:47:00,4066.68,4066.7,4063.98,4064.1,78
2026-07-21 13:48:00,4064.29,4064.38,4063.03,4063.78,72
2026-07-21 13:49:00,4063.8,4064.32,4063.07,4063.08,58
2026-07-21 13:50:00,4063.16,4064.28,4063.06,4063.06,75
2026-07-21 13:51:00,4063.26,4063.74,4062.96,4063.74,75
2026-07-21 13:52:00,4063.63,4065.61,4063.6,4065.18,72
2026-07-21 13:53:00,4065.35,4066.29,4065.35,4065.72,55
2026-07-21 13:54:00,4065.71,4065.99,4064.82,4064.91,51
2026-07-21 13:55:00,4064.89,4065.11,4064.06,4064.42,80
2026-07-21 13:56:00,4064.42,4064.96,4064.19,4064.92,70
2026-07-21 13:57:00,4064.93,4064.99,4062.61,4062.61,76
2026-07-21 13:58:00,4062.74,4063.88,4062.69,4062.79,73
2026-07-21 13:59:00,4062.9,4063.18,4062.74,4062.93,66
2026-07-21 14:00:00,4063.04,4063.71,4061.07,4061.07,89
2026-07-21 14:01:00,4061.0,4061.24,4060.08,4061.07,91
2026-07-21 14:02:00,4061.03,4061.89,4060.85,4060.98,76
2026-07-21 14:03:00,4060.93,4060.95,4059.49,4059.97,89
2026-07-21 14:04:00,4060.02,4060.06,4056.38,4056.85,94
2026-07-21 14:05:00,4056.85,4058.6,4056.73,4058.31,82
2026-07-21 14:06:00,4058.29,4058.96,4057.31,4057.31,81
2026-07-21 14:07:00,4057.29,4057.29,4055.64,4056.08,80
2026-07-21 14:08:00,4056.16,4057.09,4056.16,4056.84,72
2026-07-21 14:09:00,4056.84,4056.84,4055.53,4056.21,74
2026-07-21 14:10:00,4056.09,4057.29,4056.02,4056.52,81
2026-07-21 14:11:00,4056.83,4057.99,4056.65,4057.99,73
2026-07-21 14:12:00,4058.0,4058.89,4057.47,4058.14,80
2026-07-21 14:13:00,4058.17,4058.55,4057.58,4057.6,76
2026-07-21 14:14:00,4057.63,4058.43,4057.63,4058.38,67
2026-07-21 14:15:00,4058.37,4059.46,4058.28,4059.12,75
2026-07-21 14:16:00,4059.11,4059.19,4058.56,4058.59,68
2026-07-21 14:17:00,4058.37,4058.92,4058.32,4058.35,78
2026-07-21 14:18:00,4058.32,4059.43,4058.31,4058.64,57
2026-07-21 14:19:00,4058.61,4058.84,4057.83,4057.83,70
2026-07-21 14:20:00,4057.87,4057.95,4056.38,4056.89,69
2026-07-21 14:21:00,4056.92,4056.97,4056.09,4056.45,63
2026-07-21 14:22:00,4056.44,4057.61,4056.25,4057.6,70
2026-07-21 14:23:00,4057.62,4058.28,4057.6,4058.16,71
2026-07-21 14:24:00,4058.37,4059.19,4058.31,4059.19,68
2026-07-21 14:25:00,4059.18,4059.32,4057.08,4057.52,76
2026-07-21 14:26:00,4057.47,4058.21,4057.47,4058.17,69
2026-07-21 14:27:00,4058.16,4059.33,4057.81,4059.15,76
2026-07-21 14:28:00,4059.21,4059.5,4059.17,4059.31,49
2026-07-21 14:29:00,4059.24,4059.6,4057.87,4057.88,50
2026-07-21 14:30:00,4057.85,4059.42,4057.72,4059.19,76
2026-07-21 14:31:00,4059.17,4059.17,4057.92,4058.39,71
2026-07-21 14:32:00,4058.33,4058.87,4057.93,4057.93,72
2026-07-21 14:33:00,4057.91,4058.71,4057.89,4058.58,71
2026-07-21 14:34:00,4058.62,4058.94,4058.58,4058.67,66
2026-07-21 14:35:00,4058.68,4059.54,4058.54,4059.54,63
2026-07-21 14:36:00,4059.56,4060.66,4059.36,4060.25,69
2026-07-21 14:37:00,4060.03,4060.19,4059.54,4060.05,68
2026-07-21 14:38:00,4060.1,4060.43,4059.72,4059.84,77
